Day	peri_infected_0_0	plac_infected_0_0	peri_infected_1_2	plac_infected_1_2	peri_infected_3_max	plac_infected_3_max	peri_infected_all	plac_infected_all	
265	0.14108	0.108689	0.15056	0.0827643	0.169876	0.0588843	0.157745	0.0765269	
266	0.14437	0.110643	0.152363	0.0851134	0.171612	0.0592149	0.159793	0.0778671	
267	0.146632	0.112802	0.154603	0.0868615	0.173223	0.0592149	0.161746	0.0788819	
268	0.1491	0.115784	0.156132	0.0881726	0.174711	0.0597934	0.163431	0.0801647	
269	0.152082	0.118149	0.158372	0.089593	0.176157	0.0604132	0.165441	0.08139	
270	0.154344	0.120514	0.160612	0.0913958	0.178058	0.0615702	0.167528	0.0829983	
271	0.156504	0.121542	0.163289	0.0929254	0.179298	0.0627686	0.169443	0.0842811	
272	0.159692	0.124216	0.164654	0.0941273	0.180744	0.0638017	0.171185	0.0856787	
273	0.163188	0.127198	0.167058	0.0960393	0.182686	0.0650826	0.173578	0.0874976	
274	0.167095	0.129152	0.16979	0.0971319	0.183926	0.0655785	0.175838	0.0884741	
275	0.169974	0.131105	0.172248	0.0978967	0.186281	0.0666116	0.178327	0.0895845	
276	0.172339	0.13419	0.174379	0.0992625	0.188512	0.067314	0.180548	0.090963	
277	0.176658	0.136144	0.177274	0.100738	0.190537	0.0680165	0.183305	0.0921693	
278	0.179949	0.138098	0.17935	0.102213	0.192521	0.0689669	0.185564	0.0934903	
279	0.183033	0.141697	0.18159	0.103032	0.194215	0.0695868	0.187708	0.0947348	
